movie_id,title,genres,poster_url,OTT
17644,Barney's Great Adventure,Family,https://image.tmdb.org/t/p/w500//tSadXiI88soRyS4mcSr7PsKWaqN.jpg,Disney+
97430,The Man with the Iron Fists,Action,https://image.tmdb.org/t/p/w500//9dipO9811zpe3P7H26w9X1z1U2y.jpg,prime video
12257,Home Fries,"Drama,Comedy,Romance",https://image.tmdb.org/t/p/w500//9Qwi6NdS4lBAv1WIkw04050FFE9.jpg,prime video
13539,Here On Earth,Romance,https://image.tmdb.org/t/p/w500//shvubL3pIrCyEK22ZHrx00oNtCY.jpg,netflix
68,Brazil,"Comedy,Science,Fiction",https://image.tmdb.org/t/p/w500//d0PibPzCK4fVikjoD1PqHovbvkt.jpg,prime video
14024,Raise Your Voice,"Music,Drama,Romance",https://image.tmdb.org/t/p/w500//3waZREH25DZ8XqZSndCxZ7IiVzR.jpg,netflix
115,The Big Lebowski,"Comedy,Crime",https://image.tmdb.org/t/p/w500//9mprbw31MGdd66LR0AQKoDMoFRv.jpg,Disney+
7874,Black Snake Moan,Drama,https://image.tmdb.org/t/p/w500//8Yv7kxsqXSe4ZHl8uJEhmsPjhAP.jpg,prime video
4911,Dark Blue,"Action,Crime,Drama,Thriller",https://image.tmdb.org/t/p/w500//9RTiJx3oD1s3RAMtjSo7ThZmcxw.jpg,jiocinema
1988,A Mighty Heart,"Drama,Thriller",https://image.tmdb.org/t/p/w500//z5f7KPg8vqqYXtaF0wUkSWryDIg.jpg,Disney+
16222,Whatever It Takes,"Drama,Comedy,Romance",https://image.tmdb.org/t/p/w500//u9UtZNMj2m7dtOP6RcMAeRfqmnF.jpg,prime video
9557,Boat Trip,Comedy,https://image.tmdb.org/t/p/w500//xHFJt9nEfVIUItBfKZr7qhbgveL.jpg,prime video
9026,The Importance of Being Earnest,"Comedy,Drama,History,Romance",https://image.tmdb.org/t/p/w500//5GAXuGw1EijfgmlZJgUEOOdV4Za.jpg,netflix
57943,The Love Letter,"Comedy,Drama,Fantasy,Romance",https://image.tmdb.org/t/p/w500//q7DKV2pIP6u5WvXIdUl2VA5hz3l.jpg,prime video
18276,Hoot,"Drama,Family",https://image.tmdb.org/t/p/w500//l3gbiQkSLXPRkJnH7QInA5zrk6n.jpg,netflix
8321,In Bruges,"Comedy,Drama,Crime",https://image.tmdb.org/t/p/w500//vz3Vd6nfq9YZrVvyYx5RHFaYKV3.jpg,Disney+
72359,Peeples,Comedy,https://image.tmdb.org/t/p/w500//6ZBSsBfxKK5GdTzz1BOKGl4BnzJ.jpg,prime video
10186,The Rocker,"Comedy,Music",https://image.tmdb.org/t/p/w500//wzgFC7jOEMtf9D6CSdI7ckUMtwU.jpg,jiocinema
25704,Post Grad,Comedy,https://image.tmdb.org/t/p/w500//re00rDUNDLUhiyECgsNQxIGyDsX.jpg,Disney+
133694,Promised Land,Drama,https://image.tmdb.org/t/p/w500//ziVOzoGfmHD5F90LyeCkBnwuTkP.jpg,prime video
19265,Whatever Works,"Comedy,Romance",https://image.tmdb.org/t/p/w500//7yMpnI8cxlcFdFGcjlNY134NMlH.jpg,prime video
36047,The In Crowd,Thriller,https://image.tmdb.org/t/p/w500//j77l405846qiLb8RGb1egu7ON3r.jpg,netflix
8053,The Three Burials of Melquiades Estrada,"Adventure,Crime,Drama,Mystery,Western",https://image.tmdb.org/t/p/w500//uHOEb6mo45qMSJaZqbkVa7oW1Y7.jpg,prime video
2290,Jakob the Liar,"Comedy,Drama,History",https://image.tmdb.org/t/p/w500//vvwsvPyQFuQbKKfzNgoRhAcL5ml.jpg,netflix
5236,Kiss Kiss Bang Bang,"Action,Comedy,Crime,Mystery",https://image.tmdb.org/t/p/w500//aWfjIkpENFX6Uw82pET7EQ6jnrd.jpg,Disney+
6552,Idle Hands,"Thriller,Comedy,Horror",https://image.tmdb.org/t/p/w500//hWwloeNK2Qjay9JwhgS1Utaqi3X.jpg,prime video
1018,Mulholland Drive,"Thriller,Drama,Mystery",https://image.tmdb.org/t/p/w500//tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,jiocinema
10075,Blood and Chocolate,"Drama,Fantasy,Horror,Romance",https://image.tmdb.org/t/p/w500//5fjyqkMly7L00CsWqoKtFtdeKyW.jpg,Disney+
38031,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Romance",https://image.tmdb.org/t/p/w500//oBhnI8UZQzTkAH1LMEtrBUmfpjS.jpg,prime video
42188,Never Let Me Go,"Drama,Romance,Science,Fiction",https://image.tmdb.org/t/p/w500//8F0r5ng9Fp60OhzQfR5v33fppq.jpg,prime video
112430,The Company,Drama,,netflix
6687,Transsiberian,"Thriller,Crime,Mystery",https://image.tmdb.org/t/p/w500//dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg,prime video
13853,The Clan of the Cave Bear,"Adventure,Drama",https://image.tmdb.org/t/p/w500//jbftdduVujKeoib5fwDBbEMamdj.jpg,netflix
31306,Crazy in Alabama,"Comedy,Drama",https://image.tmdb.org/t/p/w500//bAlevqRg9KG9y725tt4YkNajLrk.jpg,Disney+
8461,Funny Games,"Horror,Thriller,Crime",https://image.tmdb.org/t/p/w500//vq7XV1KT6ix94GDgMfufZ0Qzamd.jpg,prime video
331592,Listening,"Drama,Thriller,Science,Fiction",https://image.tmdb.org/t/p/w500//yrmNdnf0njvaH5TrX8wuHJdtIis.jpg,jiocinema
47692,Felicia's Journey,Drama,https://image.tmdb.org/t/p/w500//itqEwiINuYvaqvFKw5YWitnqAUc.jpg,Disney+
19,Metropolis,"Drama,Science,Fiction",https://image.tmdb.org/t/p/w500//pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,prime video
10045,District B13,"Action,Thriller,Science,Fiction",https://image.tmdb.org/t/p/w500//u9gOfYelDwmvAmXWC1jgCFIY8RB.jpg,prime video
400,Things to Do in Denver When You're Dead,"Drama,Crime",https://image.tmdb.org/t/p/w500//rA4Jttg1kJvNhSv7wM0SNyXrqY0.jpg,netflix
253450,The Assassin,"Action,Drama,History",https://image.tmdb.org/t/p/w500//6OizMjnSQ8oZtMQuiK7opIawcM3.jpg,prime video
9104,Buffalo Soldiers,"Drama,Comedy,War,Crime,Thriller",https://image.tmdb.org/t/p/w500//qNl4T8xxC0xDeX8JFJVCBzH4Kg8.jpg,netflix
11190,The Return,"Thriller,Drama,Mystery",https://image.tmdb.org/t/p/w500//7V8iHBs34cPYw7ohpLqliF9x8Gv.jpg,Disney+
16353,Ong Bak 2,"Adventure,Action,Thriller",https://image.tmdb.org/t/p/w500//sGyB8kVPQsofyQV1T0jE2d6k4q4.jpg,prime video
23759,Centurion,"Adventure,Action,Drama",https://image.tmdb.org/t/p/w500//9ZdfrcP2QCqoRSk7JF06tDWtrhP.jpg,jiocinema
24206,Silent Trigger,"Drama,Action,Thriller",https://image.tmdb.org/t/p/w500//adYMNsj6oALEqD7CN5v67Mz8TCf.jpg,Disney+
10185,The Midnight Meat Train,"Mystery,Drama,Crime,Thriller,Horror",https://image.tmdb.org/t/p/w500//x5YbfyUA8huK0shr008xwzNVJ5Y.jpg,prime video
75033,Winnie Mandela,Drama,https://image.tmdb.org/t/p/w500//42VAbyctqy6VmwlHjQB73E2pnFB.jpg,prime video
74536,The Son of No One,"Drama,Thriller,Crime",https://image.tmdb.org/t/p/w500//koxJAJTPTKzMxKu3vVhPvoZc4w6.jpg,netflix
31668,All The Queen's Men,"Action,Comedy,Drama,History",https://image.tmdb.org/t/p/w500//oU5qvvUCj1DTCk2kKKTPQDIx7nd.jpg,prime video
13501,The Good Night,"Comedy,Drama,Romance,Fantasy,Music",https://image.tmdb.org/t/p/w500//74TDF1OMKOkTonAUbtbsJOdqtVy.jpg,netflix
15208,Bathory: Countess of Blood,"Drama,Fantasy",https://image.tmdb.org/t/p/w500//qZsQ02liDzz9Ydb1dzFwLxef7me.jpg,Disney+
172391,Khumba,"Animation,Adventure,Family",https://image.tmdb.org/t/p/w500//7RXXQxM4ZlmoiqQD053k8GFyegR.jpg,prime video
262543,Automata,"Thriller,Science,Fiction",https://image.tmdb.org/t/p/w500//nUEIwqzTWYvEJEcMkHZ8BAi2rL0.jpg,jiocinema
9288,Dungeons & Dragons: Wrath of the Dragon God,"Action,Adventure,Fantasy",https://image.tmdb.org/t/p/w500//m2lMUxyFDi1RXogMffLfQW3CjTE.jpg,Disney+
370980,Chiamatemi Francesco - Il Papa della gente,Drama,https://image.tmdb.org/t/p/w500//eOFLjnUmxBhjtaKBhEB681TCHoX.jpg,prime video
20083,Shinjuku Incident,"Drama,Action,Thriller,Crime",https://image.tmdb.org/t/p/w500//8zWliijoTsk3kUdUJpbjqWgV617.jpg,prime video
40880,Pandaemonium,"Drama,Foreign",https://image.tmdb.org/t/p/w500//dO7wct6RAdDKEaQrA9IYD4BsKJL.jpg,netflix
137,Groundhog Day,"Romance,Fantasy,Drama,Comedy",https://image.tmdb.org/t/p/w500//gCgt1WARPZaXnq523ySQEUKinCs.jpg,prime video
264999,Magic Mike XXL,"Comedy,Drama,Music",https://image.tmdb.org/t/p/w500//ny9qi5SYefhSov0ZycCwFFX5fi3.jpg,netflix
454,Romeo + Juliet,"Drama,Romance",https://image.tmdb.org/t/p/w500//9bNWSxn4HQp49ASIObF61m2WY8X.jpg,Disney+
53457,Sarah's Key,"Drama,War",https://image.tmdb.org/t/p/w500//peGUaf6HrX7jSi1HifX64QJb7pm.jpg,prime video
288980,Freedom,Drama,https://image.tmdb.org/t/p/w500//j94GeQu4CBSmvaxzmsRRGvRGvsT.jpg,jiocinema
33,Unforgiven,Western,https://image.tmdb.org/t/p/w500//54roTwbX9fltg85zjsmrooXAs12.jpg,Disney+
1951,Manderlay,Drama,https://image.tmdb.org/t/p/w500//6HYoHEcLNgETHlJDyQrC4Y7e01.jpg,prime video
12405,Slumdog Millionaire,"Drama,Romance",https://image.tmdb.org/t/p/w500//5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg,prime video
10998,Fatal Attraction,"Drama,Romance,Thriller",https://image.tmdb.org/t/p/w500//vjB9XwJKnYqFKKjhWcE6WpAf5Ki.jpg,netflix
114,Pretty Woman,"Romance,Comedy",https://image.tmdb.org/t/p/w500//dZXpE4BlesBJwLl53jUJ9mT1Jxr.jpg,prime video
9396,Crocodile Dundee II,"Adventure,Comedy",https://image.tmdb.org/t/p/w500//2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,netflix
319910,Broken Horses,"Thriller,Mystery,Drama,Crime",https://image.tmdb.org/t/p/w500//y75BF30IZX2VcU31YAkEdmjhDy6.jpg,Disney+
2604,Born on the Fourth of July,"Drama,War",https://image.tmdb.org/t/p/w500//k5HfnMgaREHDNA7CugiETCb9ItM.jpg,prime video
864,Cool Runnings,Comedy,https://image.tmdb.org/t/p/w500//6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,jiocinema
14435,My Bloody Valentine,"Mystery,Horror",https://image.tmdb.org/t/p/w500//9biIVOMTdvv4aj4a5HClmrK5EHB.jpg,Disney+
1931,Stomp the Yard,"Drama,Music",https://image.tmdb.org/t/p/w500//dald9tUbRmGQ91CUJnzaBAjjvUf.jpg,prime video
691,The Spy Who Loved Me,"Adventure,Action,Thriller",https://image.tmdb.org/t/p/w500//3ZxHKFxMYvAko680DsRgAZKWcLi.jpg,prime video
9877,Urban Legend,"Horror,Thriller",https://image.tmdb.org/t/p/w500//zJs23wXpvHzSLnOayG0IzKllat0.jpg,netflix
62008,Good Deeds,"Comedy,Drama,Romance",https://image.tmdb.org/t/p/w500//vIiWJq4WPcTfaIH8VkVlU2irzXo.jpg,prime video
12227,White Fang,"Action,Adventure,Drama,Family",https://image.tmdb.org/t/p/w500//27wg0rVZW8hX7nWeHCwTf9DygGc.jpg,netflix
13824,Superstar,"Comedy,Family",https://image.tmdb.org/t/p/w500//vfBUCPe6wgt3SwNP7dKlqh8xeyO.jpg,Disney+
71688,The Iron Lady,"History,Drama",https://image.tmdb.org/t/p/w500//fx7wpKXOht7WOkeOslvErbrf69Q.jpg,prime video
15173,Jonah: A VeggieTales Movie,"Action,Adventure,Animation,Comedy,Family,Fantasy,Romance",https://image.tmdb.org/t/p/w500//xJ6ImpQIqZxBh4eE2813ljQ0TQ3.jpg,jiocinema
8291,Poetic Justice,"Drama,Romance",https://image.tmdb.org/t/p/w500//fOtMHxhYaCQcu3dwWpg7lz4Bqo0.jpg,Disney+
13950,All About the Benjamins,"Action,Adventure,Comedy",https://image.tmdb.org/t/p/w500//sO7IpJHjZBGLevi8Ozj9EsAUw5h.jpg,prime video
12158,Vampire in Brooklyn,"Comedy,Horror,Romance",https://image.tmdb.org/t/p/w500//fodPA5x3REtOwColG17CucreZqM.jpg,prime video
11586,Exorcist II: The Heretic,"Horror,Thriller,Fantasy",https://image.tmdb.org/t/p/w500//g9i3LTMYLRHvCYSKimZEfd1Vqy7.jpg,netflix
10008,An American Haunting,"Horror,Thriller",https://image.tmdb.org/t/p/w500//5ePaCimd7cA9zYNib8WfIbWnrCf.jpg,prime video
2830,My Boss's Daughter,"Comedy,Romance",https://image.tmdb.org/t/p/w500//eZsFXr3m0shC5HH7SRlZouiuQVH.jpg,netflix
12403,A Perfect Getaway,"Thriller,Mystery,Adventure",https://image.tmdb.org/t/p/w500//7Rf1vYvUsZlTG3xlDwsktIrKi7K.jpg,Disney+
34563,Our Family Wedding,Comedy,https://image.tmdb.org/t/p/w500//zvRn8aM9lmuBbbJVJgxZl41zarB.jpg,prime video
14557,Dead Man on Campus,Comedy,https://image.tmdb.org/t/p/w500//mTr7ARy7lj8ggvg6snLWDo3CnEu.jpg,jiocinema
10368,Tea with Mussolini,"Comedy,Drama,War",https://image.tmdb.org/t/p/w500//i3rAPxhhDjqsL1rZJM57pyR7xFW.jpg,Disney+
10280,Thinner,"Horror,Thriller",https://image.tmdb.org/t/p/w500//3GR7uE3zMwERu2CgwdgTbAufFzU.jpg,prime video
12637,"New York, New York","Drama,Music,Romance",https://image.tmdb.org/t/p/w500//1nD40aUcPAxYdE1WxERrTjZuFGe.jpg,prime video
34152,Crooklyn,"Comedy,Drama",https://image.tmdb.org/t/p/w500//iFqe07F78SO0SIBzWcK4I5MwNvP.jpg,netflix
14434,I Think I Love My Wife,"Comedy,Romance",https://image.tmdb.org/t/p/w500//rLX37G7q54NuZrZHA09Yx0uyFd.jpg,prime video
11470,Jason X,"Horror,Science,Fiction",https://image.tmdb.org/t/p/w500//g50BkeMOO5ZXcT0B9OBGS4VLvBc.jpg,netflix
10741,Bobby,"History,Drama",https://image.tmdb.org/t/p/w500//gnSAo6Yx4dV05zWfy4gi9pOY99h.jpg,Disney+
24940,Head Over Heels,"Comedy,Romance",https://image.tmdb.org/t/p/w500//AqUCPHv1hqQjhzFqMTiAaPxL43Q.jpg,prime video
82679,Fun Size,Comedy,https://image.tmdb.org/t/p/w500//h9DYic4zo3Oweb11009FmqZBxN4.jpg,jiocinema
2013,The Diving Bell and the Butterfly,Drama,https://image.tmdb.org/t/p/w500//3MJUo4bCPai5r9zrw7nTS8sVzQ7.jpg,Disney+
1440,Little Children,"Romance,Drama",https://image.tmdb.org/t/p/w500//so9xla7b7WfFiarDwOukhQpRuyd.jpg,prime video
18041,Gossip,"Drama,Mystery,Thriller",https://image.tmdb.org/t/p/w500//1fyQiQyBFlqjeqgT6sAEh5vo4Fe.jpg,prime video
28029,A Walk on the Moon,"Drama,Romance",https://image.tmdb.org/t/p/w500//n2he7n76HEgwdehI9XuDHHdlahv.jpg,netflix
1123,Catch a Fire,"Action,Drama,Thriller",https://image.tmdb.org/t/p/w500//2sgujWX2yWH7REnDI35ZZXsqPiV.jpg,prime video
14033,Soul Survivors,"Horror,Mystery,Thriller",https://image.tmdb.org/t/p/w500//uWmHhtuEgX7oI0FuWR2oD08HRHD.jpg,netflix
87729,Jefferson in Paris,"Drama,Romance",https://image.tmdb.org/t/p/w500//vcZCvsm920LoNDb7pMibJkxIE4n.jpg,Disney+
16899,Easy Virtue,"Comedy,Romance",https://image.tmdb.org/t/p/w500//1VO09so985ZSbEj0JnuebHMqTip.jpg,prime video
41317,Caravans,"Action,Adventure,Drama,Romance",https://image.tmdb.org/t/p/w500//bKX4NG5QMuyqDQTAcnpn83Tmokc.jpg,jiocinema
245700,Mr. Turner,"History,Drama",https://image.tmdb.org/t/p/w500//rnVhl1PFSOoW5c6UhZJZt5TV98p.jpg,Disney+
37842,Wild Grass,"Drama,Romance",https://image.tmdb.org/t/p/w500//wLy9Tp03uaQLV5IRHtjAYGiURdW.jpg,prime video
9045,Amen.,"Drama,History",https://image.tmdb.org/t/p/w500//3PEl3VbuMcZDMa1lUQGL4a7lMNI.jpg,prime video
44092,Reign of Assassins,"History,Action",https://image.tmdb.org/t/p/w500//jIQAm7YlBoZqllu4gbnagRlO9NY.jpg,netflix
16005,The Lucky Ones,"Comedy,Drama,History",https://image.tmdb.org/t/p/w500//zZv0mXxd7kfyKuCLMyS0DFCk0JC.jpg,prime video
44754,Margaret,Drama,https://image.tmdb.org/t/p/w500//zqBao8uRH6TQAJd13tqC22vPB76.jpg,netflix
23988,Stan Helsing,"Comedy,Horror",https://image.tmdb.org/t/p/w500//qDlmKahejt0NoQzw65tnLayEhHZ.jpg,Disney+
43949,Flipped,"Romance,Drama",https://image.tmdb.org/t/p/w500//6zDYFigohwncqFL00MKbFV01dWb.jpg,prime video
142,Brokeback Mountain,"Drama,Romance",https://image.tmdb.org/t/p/w500//5UZ283LuT8ClE4Iqw3u4gGZizab.jpg,jiocinema
9603,Clueless,"Comedy,Drama,Romance",https://image.tmdb.org/t/p/w500//8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg,Disney+
10712,Far from Heaven,"Drama,Romance",https://image.tmdb.org/t/p/w500//uhwp04fSV9hVzzMruckODvZFGTj.jpg,prime video
243938,Hot Tub Time Machine 2,Comedy,https://image.tmdb.org/t/p/w500//p2KVIrzzuhPZNWRv8HUQeNJqAKY.jpg,prime video
10876,Quills,Drama,https://image.tmdb.org/t/p/w500//AvGdw3BpvJV2wHmK2qY0N7XHqET.jpg,netflix
86838,Seven Psychopaths,"Comedy,Crime",https://image.tmdb.org/t/p/w500//4ukEYAxlSivFcDG6vLxJB6PjTjg.jpg,prime video
25208,The Caveman's Valentine,"Drama,Mystery,Thriller",https://image.tmdb.org/t/p/w500//xWjoiGvFZPXuBi93reGblvDHIax.jpg,netflix
613,Downfall,"Drama,History,War",https://image.tmdb.org/t/p/w500//cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,Disney+
1913,The Sea Inside,Drama,https://image.tmdb.org/t/p/w500//mQW1JJKCUg02cmWBzr9JFu9vM1V.jpg,prime video
97370,Under the Skin,"Thriller,Science,Fiction,Drama",https://image.tmdb.org/t/p/w500//55wmcXJIDYITr7JDijJTdvwSaAv.jpg,jiocinema
801,"Good Morning, Vietnam","Comedy,Drama,War",https://image.tmdb.org/t/p/w500//rcod81d34X1avhRIKBOQ4BsHtYZ.jpg,Disney+
70829,The Last Godfather,"Action,Comedy,Thriller",https://image.tmdb.org/t/p/w500//zLcKGxKn8qgrGaUZAWZY3Nvi5fr.jpg,prime video
54518,Justin Bieber: Never Say Never,"Documentary,Music,Family",https://image.tmdb.org/t/p/w500//dGNMD5XTBQN3teIth21ohKOCJcR.jpg,prime video
44214,Black Swan,"Drama,Thriller",https://image.tmdb.org/t/p/w500//rH19vkjAzCZ0HIUvrgB3rowm68h.jpg,netflix
240,The Godfather: Part II,"Drama,Crime",https://image.tmdb.org/t/p/w500//hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,prime video
9816,Save the Last Dance,"Drama,Family,Romance,Music",https://image.tmdb.org/t/p/w500//sV8GIxT3BjHIiwgKUNwk1S8VSLa.jpg,netflix
10131,A Nightmare on Elm Street 4: The Dream Master,"Horror,Thriller",https://image.tmdb.org/t/p/w500//boStYG7jKdoIZTduiOOsUVknD13.jpg,Disney+
339984,Miracles from Heaven,Drama,https://image.tmdb.org/t/p/w500//hz9VF1TfaM0D04pYneSXUkNeOZv.jpg,prime video
8859,"Dude, Where’s My Car?",Comedy,https://image.tmdb.org/t/p/w500//tc6sLnnaOZk08YndHd53aPlUast.jpg,jiocinema
11967,Young Guns,"Crime,Action,Adventure,Drama,Western",https://image.tmdb.org/t/p/w500//stvh1A3mj8NYyczE7RvwdtDRCo2.jpg,Disney+
239563,St. Vincent,Comedy,https://image.tmdb.org/t/p/w500//1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg,prime video
222899,About Last Night,"Comedy,Romance",https://image.tmdb.org/t/p/w500//z3dVYQtxXldDawz7d15wqt2PQLe.jpg,prime video
4951,10 Things I Hate About You,"Comedy,Romance,Drama",https://image.tmdb.org/t/p/w500//ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,netflix
10985,The New Guy,"Comedy,Family",https://image.tmdb.org/t/p/w500//aekXSzkn3zry6aummMl7AU4rSa8.jpg,prime video
9644,National Lampoon's Loaded Weapon 1,Comedy,https://image.tmdb.org/t/p/w500//moP0nyVWVisqSeH6nMewWyIPV6z.jpg,netflix
332567,The Shallows,"Horror,Drama,Thriller",https://image.tmdb.org/t/p/w500//bnBV7hZmLuA0Si5Aop481sPF2RY.jpg,Disney+
1954,The Butterfly Effect,"Science,Fiction,Thriller",https://image.tmdb.org/t/p/w500//ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg,prime video
15489,Snow Day,"Comedy,Family",https://image.tmdb.org/t/p/w500//myTnHKy178rrd1oUG3GkEvc641G.jpg,jiocinema
15250,This Christmas,"Comedy,Drama",https://image.tmdb.org/t/p/w500//dBuLAw4mRlO83LPA2s4zOlVesUe.jpg,Disney+
22345,Baby Geniuses,"Science,Fiction,Comedy,Family",https://image.tmdb.org/t/p/w500//7zvPhjHkz5YEMUMPyvANCR96RJA.jpg,prime video
9448,The Big Hit,"Action,Adventure,Comedy,Thriller",https://image.tmdb.org/t/p/w500//aYDC6E9wi6vUmqnJtHsYJfMhFo2.jpg,prime video
38223,Harriet the Spy,"Comedy,Drama,Family",https://image.tmdb.org/t/p/w500//spTUUMgIVm4gOdWL35IoYWEuZQl.jpg,netflix
11186,Child's Play 2,"Drama,Horror",https://image.tmdb.org/t/p/w500//tFcol3qTcL5ImNRbcGLSsLPTTv1.jpg,prime video
136835,No Good Deed,"Crime,Thriller",https://image.tmdb.org/t/p/w500//wcDLqCS70LsPcovieuQrb311Qr1.jpg,netflix
5876,The Mist,"Science,Fiction,Horror,Thriller",https://image.tmdb.org/t/p/w500//1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,Disney+
264660,Ex Machina,"Drama,Science,Fiction",https://image.tmdb.org/t/p/w500//aeJS3OXnp7d17QSoMdglZERwCkM.jpg,prime video
492,Being John Malkovich,"Fantasy,Drama,Comedy",https://image.tmdb.org/t/p/w500//vKVUsumbCzK5Kn3aDpKM4EizKCA.jpg,jiocinema
25462,Two Can Play That Game,"Comedy,Romance",https://image.tmdb.org/t/p/w500//nhKRxaO9KWLyyVBr3I5G5mfJtJT.jpg,Disney+
238603,Earth to Echo,"Family,Adventure,Science,Fiction",https://image.tmdb.org/t/p/w500//yiNPza51nLvVTWTB9q4ifzfUlml.jpg,prime video
10691,Crazy/Beautiful,"Drama,Romance",https://image.tmdb.org/t/p/w500//x6ZIwp7pXpIoJKc7S9MXpM3TOVv.jpg,prime video
1251,Letters from Iwo Jima,"Action,Adventure,Drama,War",https://image.tmdb.org/t/p/w500//kZokxQtzMPURvijWYFuvh1fAvnv.jpg,netflix
5172,The Astronaut Farmer,"Adventure,Comedy,Drama,Science,Fiction",https://image.tmdb.org/t/p/w500//19uGc8wW3Ert1QvMYxvnReQkFMc.jpg,prime video
58680,Woo,"Comedy,Romance",https://image.tmdb.org/t/p/w500//8K1IfJXWPW1N5J6ar8ZOLU47c98.jpg,netflix
264644,Room,"Drama,Thriller",https://image.tmdb.org/t/p/w500//dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,Disney+
14577,Dirty Work,Comedy,https://image.tmdb.org/t/p/w500//btYKWL9SP12nhkcw8EkMG3aFtga.jpg,prime video
11592,Serial Mom,"Comedy,Crime,Horror,Thriller",https://image.tmdb.org/t/p/w500//svjDGRzT5IsR1odhBOPPBLSF4sm.jpg,jiocinema
16406,Dick,Comedy,https://image.tmdb.org/t/p/w500//fz3ixGU9FSSWssMdvsGreT1voE.jpg,Disney+
19052,Light It Up,"Drama,Thriller",https://image.tmdb.org/t/p/w500//sHbII8OHz2uoyOpPAVYe0LIJcdN.jpg,prime video
3682,54,"Music,Drama",https://image.tmdb.org/t/p/w500//gLjt54vow8CEOHdgRkQCyXwbq52.jpg,prime video
9683,Bubble Boy,"Adventure,Comedy,Drama,Romance",https://image.tmdb.org/t/p/w500//gcc4Le4DtmnxYObH0zUcJ5jyP9l.jpg,netflix
2084,Birthday Girl,"Comedy,Crime,Thriller",https://image.tmdb.org/t/p/w500//jrwCiqQjEm3WqxHXxvAoW4gOsUd.jpg,prime video
107811,21 & Over,Comedy,https://image.tmdb.org/t/p/w500//noB71pnF8jz2IIP1LeilfnaaO2F.jpg,netflix
2266,"Paris, je t'aime","Drama,Romance",https://image.tmdb.org/t/p/w500//mcke8Uvw8QDToAZQ94UGo7VU0g6.jpg,Disney+
13074,Resurrecting the Champ,Drama,https://image.tmdb.org/t/p/w500//rJKTZf2QIhUwvqsfkher1JlLCdZ.jpg,prime video
144340,Admission,"Comedy,Drama,Romance",https://image.tmdb.org/t/p/w500//8MwiU714GL3WoNxreeHjZ01iPpM.jpg,jiocinema
48217,The Widow of Saint-Pierre,"Romance,Drama",https://image.tmdb.org/t/p/w500//dFQ2kQA9JlAIO0uL2KkrsmI4o2O.jpg,Disney+
28211,Chloe,"Drama,Thriller,Mystery",https://image.tmdb.org/t/p/w500//7VC7Q7GvIhEECIU3fiaRf71mxV6.jpg,prime video
47502,Faithful,"Comedy,Crime,Drama",https://image.tmdb.org/t/p/w500//bnC3m8J6nN30GE9GKo2lkSWU0yD.jpg,prime video
9950,Find Me Guilty,"Drama,Action,Comedy,Crime",https://image.tmdb.org/t/p/w500//8M0dkX7jOor7exKor1txoUl9Ynu.jpg,netflix
84892,The Perks of Being a Wallflower,"Drama,Romance",https://image.tmdb.org/t/p/w500//aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,prime video
24227,Excessive Force,Action,https://image.tmdb.org/t/p/w500//vX4ogFlyNCfl2yox3MG0PYDKcR4.jpg,netflix
9672,Infamous,Drama,https://image.tmdb.org/t/p/w500//cIQUn20lUQpi70W0Z7ixezQJ7gj.jpg,Disney+
44853,The Claim,"Drama,Romance,Western",https://image.tmdb.org/t/p/w500//drpLBTmnMOzDUVAd3jqeLjdolcf.jpg,prime video
157544,The Vatican Tapes,"Thriller,Horror",https://image.tmdb.org/t/p/w500//eXN0zdTpm772ZCfnCeLAONguqxe.jpg,jiocinema
59678,Attack the Block,"Action,Comedy,Science,Fiction",https://image.tmdb.org/t/p/w500//wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg,Disney+
79777,In the Land of Blood and Honey,"Drama,Romance,War",https://image.tmdb.org/t/p/w500//h1r4qey0K8PG9OgQdDqQcXtMq6c.jpg,prime video
158011,The Call,"Crime,Thriller",https://image.tmdb.org/t/p/w500//bpYVSeoaQ8MURmmqnojoMJEUmQj.jpg,prime video
407887,Operation Chromite,"History,Drama,War,Action",https://image.tmdb.org/t/p/w500//kHnmjA8w4wf4fLsPB9Wmhy2qqTy.jpg,netflix
17043,The Crocodile Hunter: Collision Course,"Family,Action,Adventure",https://image.tmdb.org/t/p/w500//4QMaGkZhm7EZG8BXXDiPhEA5sB3.jpg,prime video
